movieId,title,genres
4488,Colors,Action|Crime|Drama
112512,Colourful,Animation|Drama|Fantasy|Mystery
3015,Coma,Thriller
8577,Comandante,Documentary
6818,Come and See,Drama|War
8875,Come BackLittle Sheba ,Drama
3106,Come See the Paradise,Drama|Romance
5670,Comedian,Comedy|Documentary
163527,Comedy Central Roast of David Hasselhoff,Comedy
132888,Comedy Central Roast of James Franco,Comedy
159069,Comedy of the Strict Regime,Comedy
27762,Comic Book The Movie,Comedy
6670,Comic Book Villains,Comedy
94122,Comic-Con Episode IV A Fan's Hope,Documentary
3724,Coming Home,Drama|War
4489,Coming to America,Comedy|Romance
6664,Commando,Action|Adventure
100068,Comme un chef,Comedy
33310,Common ThreadA ,Drama|Romance
3758,Communion,Drama|Sci-Fi|Thriller
4156,Company Man,Comedy
1552,Con Air,Action|Adventure|Thriller
1587,Conan the Barbarian,Action|Adventure|Fantasy
89190,Conan the Barbarian,Action|Adventure|Fantasy
5040,Conan the Destroyer,Action|Adventure|Fantasy
96530,Conception,Comedy|Romance
73681,ConcertLe ,Comedy|Drama
145839,Concussion,Drama
2041,Condorman,Action|Adventure|Children|Comedy
435,Coneheads,Comedy|Sci-Fi
84952,Confessions,Drama|Horror
6003,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller
144606,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Romance|Thriller
67788,Confessions of a Shopaholic,Comedy|Romance
7316,Confessions of a Teenage Drama Queen,Comedy
6322,Confidence,Crime|Thriller
26002,Confidential Report,Crime|Drama|Mystery|Thriller
160,Congo,Action|Adventure|Mystery|Sci-Fi
86237,Connections,Documentary
2532,Conquest of the Planet of the Apes,Action|Sci-Fi
1597,Conspiracy Theory,Drama|Mystery|Romance|Thriller
31696,Constantine,Action|Fantasy|Horror|Thriller
1584,Contact,Drama|Sci-Fi
92046,Contact High,Comedy
89470,Contagion,Sci-Fi|Thriller|IMAX
1572,Contempt,Drama
5723,Continental Divide,Comedy|Romance
91842,Contraband,Action|Crime|Drama|Thriller
31952,Control,Comedy|Crime|Drama|Mystery
55444,Control,Drama
9018,Control Room,Documentary|War
48342,Conversations with Other Women,Comedy|Drama|Romance
2583,Cookie's Fortune,Comedy|Drama
1276,Cool Hand Luke,Drama
1020,Cool Runnings,Comedy
7228,Cool World,Animation|Comedy|Fantasy
1807,CoolDry Place ,Drama
141799,Cooties,Comedy|Horror
4093,Cop,Thriller
140725,Cop Car,Crime|Thriller
1589,Cop Land,Action|Crime|Drama|Thriller
74532,Cop Out,Action|Comedy|Crime
115828,Copenhagen,Adventure|Drama|Romance
437,Cops and Robbersons,Comedy
22,Copycat,Crime|Drama|Horror|Mystery|Thriller
66097,Coraline,Animation|Fantasy|Thriller
7333,CorbeauLe ,Crime|Drama|Thriller
91571,Coriolanus,Drama|Thriller
4845,Corky Romano,Comedy|Crime
119714,Corner Gas The Movie,Comedy
142196,Cornered!,Comedy|Horror
37729,Corpse Bride,Animation|Comedy|Fantasy|Musical|Romance
351,Corrina Corrina,Comedy|Drama|Romance
146684,Cosmic Scrat-tastrophe,Animation|Children|Comedy
171495,Cosmos,(no genres listed)
71668,Couples Retreat,Comedy|Romance
647,Courage Under Fire,Action|Crime|Drama|War
118166,Courier,Comedy|Drama|Romance
5077,Cousins,Comedy|Romance
6283,Cowboy Bebop The Movie,Action|Animation|Sci-Fi|Thriller
83613,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX
3825,Coyote Ugly,Comedy|Drama|Romance
5390,CQ,Drama
6196,Cradle 2 the Grave,Action|Crime|Drama|Thriller
3145,Cradle Will Rock,Drama
103602,Craig Ferguson I'm Here To Help,Comedy|Documentary
181659,Craig Ferguson Tickle Fight,Comedy
47200,Crank,Action|Thriller
68205,Crank High Voltage,Action|Comedy|Crime
1483,Crash,Drama|Thriller
33166,Crash,Crime|Drama
4372,Crazy Beautiful,Drama|Romance
73023,Crazy Heart,Drama|Romance
2977,Crazy in Alabama,Comedy|Drama
88163,Crazy Stupid,Comedy|Drama|Romance
3429,Creature Comforts,Animation|Comedy
146656,Creed,Drama
40617,Creep,Horror|Thriller
136602,Creep,Horror|Thriller
179749,Creep 2,Comedy|Horror
3016,Creepshow,Horror
3017,Creepshow 2,Horror
4422,Cries and Whispers,Drama
3900,Crime and Punishment in Suburbia,Comedy|Drama
47538,Crime Busters,Action|Adventure|Comedy|Crime
7108,Crime Story,Action|Crime|Drama
2973,Crimes and Misdemeanors,Comedy|Crime|Drama
2738,Crimes of the Heart,Comedy|Drama
6804,Crimewave,Comedy|Crime
7176,Crimson Gold,Drama
128838,Crimson Peak,Horror
27689,Crimson Rivers 2 Angels of the Apocalypse,Action|Crime|Thriller
161,Crimson Tide,Drama|Thriller|War
115727,Crippled Avengers,Action|Adventure
1677,Critical Care,Comedy|Drama
4492,Critters,Comedy|Sci-Fi
2470,Crocodile Dundee,Adventure|Comedy
2471,Crocodile Dundee II,Action|Adventure|Comedy
4254,Crocodile Dundee in Los Angeles,Comedy|Drama
352,Crooklyn,Comedy|Drama
1068,Crossfire,Crime|Film-Noir
4495,Crossing Delancey,Comedy|Romance
68552,Crossing Over,Drama
5106,Crossroads,Comedy|Musical|Romance
8119,Crossroads,Drama
3996,Crouching Tiger Hidden Dragon,Action|Drama|Romance
3783,Croupier,Crime|Drama
61818,Crow The Wicked Prayer,Action|Adventure|Fantasy|Thriller
63276,Crows Zero,Action
2541,Cruel Intentions,Drama
5889,Cruel RomanceA ,Drama|Romance
162,Crumb,Documentary
5284,Crush,Comedy|Romance
3211,Cry in the DarkA ,Drama
40,Cry The Beloved Country,Drama
36533,Cry_Wolf,Drama|Horror|Mystery|Thriller
26680,Cry-Baby,Comedy|Musical|Romance
105254,Crystal Fairy & the Magical Cactus and 2012,Adventure|Comedy
2232,Cube,Horror|Mystery|Sci-Fi|Thriller
27482,Cube 2 Hypercube,Horror|Mystery|Sci-Fi
32213,Cube Zero,Horror|Mystery|Sci-Fi|Thriller
2121,Cujo,Horror|Thriller
4645,Cure,Crime|Horror|Thriller
43869,Curious George,Adventure|Animation|Children|Comedy
6558,Curly Sue,Comedy|Drama
50005,Curse of the Golden Flower,Action|Drama
32011,Cursed,Horror|Thriller
3731,Cutter's Way,Drama|Thriller
15,Cutthroat Island,Action|Adventure|Romance
4580,Cyborg,Action|Sci-Fi
1277,Cyrano de Bergerac,Comedy|Drama|Romance
77421,Cyrus,Comedy|Drama|Romance
9004,D.A.R.Y.L.,Adventure|Children|Sci-Fi
32300,D.E.B.S.,Action|Comedy
4496,D.O.A.,Film-Noir|Mystery|Thriller
7223,D.O.A.,Drama|Film-Noir|Mystery
2042,D2 The Mighty Ducks,Children|Comedy
1005,D3 The Mighty Ducks,Children|Comedy
136840,Da geht noch was!,Comedy|Drama|Romance
132422,Da Sweet Blood of Jesus,Comedy|Romance|Thriller
4581,Dad,Drama
54768,Daddy Day Camp,Children|Comedy
6338,Daddy Day Care,Children|Comedy
3132,Daddy Long Legs,Comedy|Drama
126577,DaddyI'm A Zombie ,Animation|Comedy|Fantasy
149352,Daddy's Home,Comedy
180231,Daddy's Home 2,Comedy|Drama
152105,Dad's Army,Comedy
154065,Dad's Army,Comedy
86286,Daffy Duck's Quackbusters,Animation|Children|Comedy|Horror
106100,Dallas Buyers Club,Drama
6961,Damage,Drama
2789,Damien Omen II,Horror
8989,Damn Yankees!,Comedy|Musical
107338,Dampfnudelblues,Comedy|Crime
93723,Damsels in Distress,Comedy|Romance
55267,Dan in Real Life,Comedy|Drama|Romance
167854,Dana Carvey Straight White Male,Comedy
67168,Dance of the Dead,Adventure|Comedy|Horror
2538,Dancemaker,Documentary
3910,Dancer in the Dark,Drama|Musical
1870,Dancer Texas Pop 81,Comedy|Drama
590,Dances with Wolves,Adventure|Drama|Western
179427,Dane Cook Troublemaker,Comedy
2563,Dangerous Beauty,Drama
981,Dangerous Ground,Drama
2020,Dangerous Liaisons,Drama|Romance
89761,Dangerous MethodA ,Drama|Thriller
31,Dangerous Minds,Drama
132496,Danny Collins,Comedy|Drama
8809,Danny Deckchair,Comedy|Romance
94160,Dante's Inferno An Animated Epic,Action|Animation|Fantasy
1438,Dante's Peak,Action|Thriller
2043,Darby O'Gill and the Little People,Adventure|Children|Fantasy
6157,Daredevil,Action|Crime
69685,Daria Is It College Yet?,Animation|Comedy
27369,Daria Is It Fall Yet?,Animation|Comedy
6185,Dark Blue,Action|Crime|Drama|Thriller
5425,Dark Blue World,Drama|War
1748,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller
7932,Dark Days,Documentary
7217,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller
139052,Dark Places,Drama|Mystery|Thriller
27134,Dark Portals The Chronicles of Vidocq ,Action|Crime|Fantasy
94478,Dark Shadows,Comedy|Horror|IMAX
100810,Dark Skies,Horror|Sci-Fi|Thriller
26285,Dark Star,Comedy|Sci-Fi|Thriller
101884,Dark Tide,Adventure|Drama|Thriller
7061,Dark Victory,Drama|Romance
8019,Dark Water,Drama|Horror|Mystery|Thriller
34143,Dark Water,Drama|Horror|Thriller
179817,Darkest Hour,Drama|War
6966,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller
27434,Darkness,Horror|Mystery
6040,Darkness Falls,Horror|Thriller
102590,Darkon,Documentary|Fantasy
38198,Darwin's Nightmare,Documentary
5608,Das Experiment,Drama|Thriller
109183,Date and Switch,Comedy
43919,Date Movie,Comedy|Romance
76293,Date Night,Action|Comedy|Romance
3393,Date with an Angel,Comedy|Fantasy|Romance
3374,Daughters of the Dust,Drama
440,Dave,Comedy|Romance
170411,Dave Chappelle Deep in the Heart of Texas,Comedy
183197,Dave Chappelle Equanimity,Comedy
118888,Dave Chappelle For What it's Worth,Comedy
178613,Dave Chappelle Killin' Them Softly,Comedy
170357,Dave Chappelle The Age of Spin,Comedy
183227,Dave Chappelle The Bird Revelation,Comedy
163653,David Cross Making America Great Again,Comedy
1008,Davy CrockettKing of the Wild Frontier ,Adventure|Western
7360,Dawn of the Dead,Action|Drama|Horror|Thriller
7387,Dawn of the Dead,Action|Drama|Horror
112623,Dawn of the Planet of the Apes,Sci-Fi
83803,Day & Night,Animation|Children
8542,Day at the RacesA ,Comedy|Musical
6271,Day for Night,Comedy|Drama|Romance
6731,Day of the Dead,Horror|Sci-Fi|Thriller
25898,Day of Wrath,Drama
52950,Day Watch,Action|Fantasy|Horror|Thriller
73268,Daybreakers,Action|Drama|Horror|Thriller
798,Daylight,Action|Adventure|Drama|Thriller
26713,Days of Being Wild,Drama|Romance
2932,Days of Heaven,Drama
1100,Days of Thunder,Action|Drama|Romance
4263,Days of Wine and Roses,Drama
441,Dazed and Confused,Comedy
163639,DC Super Hero Girls Hero of the Year,Animation
184245,De platte jungle,Documentary
3044,Dead Again,Mystery|Romance|Thriller
1241,Dead Alive,Comedy|Fantasy|Horror
3203,Dead Calm,Thriller
27584,Dead End,Comedy|Horror|Mystery|Thriller
62008,Dead Fury,Action|Animation|Comedy|Horror
4497,Dead Heat,Action|Comedy|Horror|Sci-Fi
66240,Dead Like Me Life After Death,Comedy|Fantasy
714,Dead Man,Drama|Mystery|Western
2169,Dead Man on Campus,Comedy
36,Dead Man Walking,Crime|Drama
40412,Dead Man's Shoes,Crime|Thriller
50613,Dead Meat,Horror
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller
6967,Dead of Night,Horror|Mystery
27549,Dead or Alive Final,Comedy|Crime|Drama|Sci-Fi|Thriller
8142,Dead or Alive Hanzaisha,Action|Crime
1246,Dead Poets Society,Drama
42,Dead Presidents,Action|Crime|Drama
2551,Dead Ringers,Drama|Horror|Thriller
51927,Dead Silence,Horror|Mystery|Thriller
69275,Dead Snow,Action|Adventure|Comedy|Horror
116668,Dead Snow 2 Red vs. Dead,Action|Comedy|Horror
98296,Deadfall,Crime|Drama|Thriller
116738,DeadHeads,Adventure|Comedy|Horror
2465,Deadly Friend,Horror
79501,Deadly Outlaw Rekka,Crime|Drama|Thriller
122904,Deadpool,Action|Adventure|Comedy|Sci-Fi
187593,Deadpool 2,Action|Comedy|Sci-Fi
2754,Deadtime Stories,Horror
583,Dear Diary,Comedy|Drama
8530,Dear Frankie,Drama|Romance
1167,Dear God,Comedy
74688,Dear John,Drama|Romance|War
33421,Dear Wendy,Drama
65188,Dear Zachary A Letter to a Son About His Father,Documentary
229,Death and the Maiden,Drama|Thriller
53956,Death at a Funeral,Comedy
77191,Death at a Funeral,Comedy
3258,Death Becomes Her,Comedy|Fantasy
6684,Death in Venice,Drama|Romance
175485,Death Note,Horror|Thriller
151763,Death Note Rewrite Genshisuru Kami,Mystery
71147,Death of a Cyclist,Drama
48883,Death of a President,Crime|Drama|Mystery|Thriller
26539,Death of a Salesman,Drama
4212,Death on the Nile,Crime|Mystery
53519,Death Proof,Action|Adventure|Crime|Horror|Thriller
61248,Death Race,Action|Adventure|Sci-Fi|Thriller
88699,Death Race 2,Action|Sci-Fi|Thriller
7991,Death Race 2000,Action|Sci-Fi
54787,Death Sentence,Drama|Thriller
159510,Death Smiles on a Murderer,Horror
5265,Death to Smoochy,Comedy|Crime|Drama
3430,Death Wish,Action|Crime|Drama
184931,Death Wish,Action|Crime|Drama|Thriller
3431,Death Wish 2,Action|Drama
3432,Death Wish 3,Action|Drama
3433,Death Wish 4 The Crackdown,Action|Drama
3434,Death Wish 5 The Face of Death,Action|Drama
141718,Deathgasm,Comedy|Horror
5938,Deathtrap,Comedy|Crime|Mystery|Thriller
6327,Decade Under the InfluenceA ,Documentary
1671,Deceiver,Crime|Drama|Thriller
55110,December Boys,Drama
1701,Deconstructing Harry,Comedy|Drama
56908,Dedication,Comedy|Drama|Romance
2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller
1876,Deep Impact,Drama|Sci-Fi|Thriller
7115,Deep Red,Horror|Mystery|Thriller
1762,Deep Rising,Action|Horror|Sci-Fi
162598,Deepwater Horizon,Drama
3358,Defending Your Life,Comedy|Drama|Fantasy|Romance
65216,Defiance,Drama|Thriller|War
58047,Definitely Maybe,Comedy|Drama|Romance
2175,Deja Vu,Drama|Romance
88069,Delhi Belly,Comedy|Crime
1175,Delicatessen,Comedy|Drama|Romance
5337,Delirious,Comedy
124851,Delirium,Adventure|Romance|Sci-Fi
48698,Deliver Us from Evil,Documentary
112727,Deliver Us from Evil,Crime|Horror|Thriller
2871,Deliverance,Adventure|Drama|Thriller
106540,Delivery Man,Comedy
8535,De-Lovely,Drama|Musical
8118,Delta Force 2,Action|Adventure|Thriller|War
698,Delta of Venus,Drama
142222,Demolition,Drama
442,Demolition Man,Action|Adventure|Sci-Fi
169912,Denis Leary No Cure for Cancer,Comedy
633,Denise Calls Up,Comedy
6166,Dennis the Menace,Comedy
73858,Dennis the Menace ChristmasA ,Comedy
66371,Departures,Drama
175781,Der Herr Karl,Comedy
40614,Derailed,Drama|Thriller
72424,Derailed,Action|Thriller
6969,Dernier CombatLe ,Drama|Sci-Fi
3470,Dersu Uzala,Adventure|Drama
58287,Descent,Drama|Thriller
7615,Desert Hearts,Drama
152085,Desierto,Drama
5116,Designing Woman,Comedy
6970,Desk Set,Comedy|Romance
163,Desperado,Action|Romance|Western
7920,Desperate Living,Comedy|Crime
1598,Desperate Measures,Crime|Drama|Thriller
2369,Desperately Seeking Susan,Comedy|Drama|Romance
79091,Despicable Me,Animation|Children|Comedy|Crime
103335,Despicable Me 2,Animation|Children|Comedy|IMAX
172547,Despicable Me 3,Adventure|Animation|Children|Comedy
157130,Despite the Falling Snow,Drama|Romance|Thriller
228,Destiny Turns on the Radio,Comedy
6412,Destry Rides Again,Comedy|Western
93790,Detachment,Drama
3966,Detour,Crime|Film-Noir
2772,Detroit Rock City,Comedy
34530,Deuce Bigalow European Gigolo,Comedy
3146,Deuce Bigalow Male Gigolo,Comedy
5347,Deuces Wild,Drama
80846,Devil,Horror|Mystery|Thriller
148982,Devil Dog The Hound of Hell,Horror
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller
5953,Devils on the Doorstep,Drama|War
6963,Devil's Playground,Documentary
640,Diabolique,Drama|Thriller
7116,Diabolique,Horror|Mystery|Thriller
1086,Dial M for Murder,Crime|Mystery|Thriller
3984,Diamonds Are Forever,Action|Adventure|Thriller
4399,Diary of a Chambermaid,Comedy|Drama
7301,Diary of a Country Priest,Drama
77206,Diary of a Wimpy Kid,Children|Comedy
96283,Diary of a Wimpy Kid Dog Days,Children|Comedy
86014,Diary of a Wimpy Kid Rodrick Rules,Comedy
58332,Diary of the Dead,Horror|Sci-Fi
2759,Dick,Comedy
2616,Dick Tracy,Action|Crime
6702,Dickie Roberts Former Child Star,Comedy
72919,Did You Hear About the Morgans,Comedy|Crime|Drama|Romance
5872,Die Another Day,Action|Adventure|Thriller
1036,Die Hard,Action|Crime|Thriller
1370,Die Hard 2,Action|Adventure|Thriller
165,Die Hard With a Vengeance,Action|Crime|Thriller
27879,DiG!,Documentary
130050,Digging Up the Marrow,Drama|Fantasy|Horror|Mystery|Thriller
3945,Digimon The Movie,Adventure|Animation|Children
146244,Dil To Pagal Hai,Comedy|Drama|Romance
3543,Diner,Comedy|Drama
25795,Dinner at Eight,Comedy|Drama|Romance
79428,Dinner for Schmucks,Comedy
4772,Dinner Rush,Drama
3615,Dinosaur,Adventure|Animation|Children
64167,Dinotopia,Adventure|Fantasy
164647,Dirty 30,Comedy|Romance
1088,Dirty Dancing,Drama|Musical|Romance
7320,Dirty Dancing Havana Nights,Romance
151739,Dirty Grandpa,Comedy
4855,Dirty Harry,Action|Crime|Thriller
6552,Dirty Pretty Things,Crime|Drama|Thriller
4499,Dirty Rotten Scoundrels,Comedy
2195,Dirty Work,Comedy
61348,Disaster Movie,Comedy
225,Disclosure,Drama|Thriller
101973,Disconnect,Drama|Thriller
77266,Disgrace,Drama
4583,Disorganized Crime,Action|Comedy
42718,District 13,Action|Crime|Sci-Fi
74668,District 13 Ultimatum,Action|Sci-Fi
70286,District 9,Mystery|Sci-Fi|Thriller
52458,Disturbia,Drama|Thriller
2026,Disturbing Behavior,Horror|Thriller
1264,Diva,Action|Drama|Mystery|Romance|Thriller
108190,Divergent,Adventure|Romance|Sci-Fi|IMAX
4347,Divided We Fall,Comedy|Drama
5415,Divine Secrets of the Ya-Ya Sisterhood,Comedy|Drama
66744,DivoIl ,Drama
33564,Divorce - Italian Style,Comedy
6596,DivorceLe ,Comedy|Drama|Romance
99114,Django Unchained,Action|Drama|Western
3424,Do the Right Thing,Drama
5856,Do You Remember Dolly Bell?,Comedy|Drama|Romance
50003,DOA Dead or Alive,Action|Adventure
7562,Dobermann,Action|Crime
7101,Doc Hollywood,Comedy|Romance
2135,Doctor Dolittle,Adventure|Children|Musical
122922,Doctor Strange,Action|Adventure|Sci-Fi
147376,Doctor Who A Christmas Carol,Sci-Fi
147372,Doctor Who Last Christmas,Adventure|Drama|Fantasy|Sci-Fi
147378,Doctor Who Planet of the Dead,Adventure|Children|Drama|Sci-Fi
147374,Doctor Who The Doctor The Widow and the Wardrobe,Adventure|Drama
150596,Doctor Who The Husbands of River Song,Comedy|Drama|Sci-Fi
147380,Doctor Who The Next Doctor,Adventure|Children|Drama|Sci-Fi
147384,Doctor Who The Runaway Bride,Sci-Fi
117192,Doctor Who The Time of the Doctor,Adventure|Drama
140359,Doctor Who The Waters of Mars,Adventure|Children|Sci-Fi
147382,Doctor Who Voyage Of The Damned,Action|Sci-Fi
2067,Doctor Zhivago,Drama|Romance|War
8528,Dodgeball A True Underdog Story,Comedy
3362,Dog Day Afternoon,Crime|Drama
27513,Dog Days,Drama
2884,Dog Park,Comedy|Romance
5833,Dog Soldiers,Action|Horror
6027,Dogfight,Drama|Romance
3052,Dogma,Adventure|Comedy|Fantasy
188675,Dogman,Crime|Drama
5325,Dogtown and Z-Boyz,Documentary
7371,Dogville,Drama|Mystery|Thriller
8154,Dolce VitaLa,Drama
7987,Dolls,Horror
8327,Dolls,Drama|Romance
230,Dolores Claiborne,Drama|Thriller
4885,Domestic Disturbance,Thriller
26622,Dominick and Eugene,Drama
33644,Dominion Prequel to the Exorcist,Horror|Thriller
37382,Domino,Crime|Drama|Thriller
174737,Don Camillo in Moscow,Comedy
105213,Don Jon,Comedy|Drama|Romance
224,Don Juan DeMarco,Comedy|Drama|Romance
1466,Donnie Brasco,Crime|Drama
4878,Donnie Darko,Drama|Mystery|Sci-Fi|Thriller
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy|Crime
89028,Don't Be Afraid of the Dark,Horror|Thriller
161634,Don't Breathe,Thriller
5105,Don't Look Now,Drama|Horror|Thriller
41828,Don't Look Now We're Being Shot At,Comedy|War
39516,Don't Move,Drama
4814,Don't Say a Word,Thriller
4040,Don't Tell Mom the Babysitter's Dead,Comedy
37380,Doom,Action|Horror|Sci-Fi
58297,Doomsday,Action|Drama|Sci-Fi|Thriller
127198,Dope,Comedy|Drama
74868,Dorian Gray,Drama|Horror|Sci-Fi
31553,Double Dragon,Action|Adventure|Sci-Fi
341,Double Happiness,Drama
4200,Double Impact,Action
3435,Double Indemnity,Crime|Drama|Film-Noir
2881,Double Jeopardy,Action|Crime|Drama|Thriller
6603,Double LifeA ,Crime|Drama|Film-Noir
4053,Double Take,Action|Comedy
1497,Double Team,Action
117630,Double Trouble,Action|Comedy|Crime|Romance
64575,Doubt,Drama|Mystery
2566,Doug's 1st Movie,Animation|Children
5548,Down and Out in Beverly Hills,Comedy
83969,Down Argentine Way,Comedy|Drama|Romance
1273,Down by Law,Comedy|Drama|Film-Noir
45382,Down in the Valley,Drama|Romance
135,Down Periscope,Comedy
102760,Down Terrace,Comedy|Crime|Drama
4153,Down to Earth,Comedy|Fantasy|Romance
27769,Down to the Bone,Drama
3225,Down to You,Comedy|Romance
6367,Down with Love,Comedy|Romance
31410,Downfall,Drama|War
1911,Dr. Dolittle,Comedy
4368,Dr. Dolittle 2,Comedy
31909,Dr. Giggles,Comedy|Horror
4402,Dr. Goldfoot and the Bikini Machine,Comedy
66934,Dr. Horrible's Sing-Along Blog,Comedy|Drama|Musical|Sci-Fi
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror
2949,Dr. No,Action|Adventure|Thriller
26265,Dr. Phibes Rises Again,Adventure|Comedy|Horror|Romance
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX
750,Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb,Comedy|War
3953,Dr. T and the Women,Comedy|Romance
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi
1339,Dracula,Fantasy|Horror|Romance|Thriller
2644,Dracula,Horror
6665,Dracula,Horror|Romance
4030,Dracula 2000,Horror
12,Dracula Dead and Loving It,Comedy|Horror
114795,Dracula Untold,Action|Drama|Fantasy
68952,Drag Me to Hell,Comedy|Horror
7102,Dragnet,Comedy|Crime|Drama
96007,Dragon Ball GT A Hero's Legacy,Action|Adventure|Animation
95163,Dragon Ball Mystical Adventure,Action|Adventure|Animation|Children
95147,Dragon Ball Sleeping Princess in Devil's Castle,Action|Adventure|Animation|Children
95145,Dragon Ball The Curse Of The Blood Rubies,Action|Adventure|Animation|Children
108090,Dragon Ball The Path to Power,Action|Adventure|Animation|Children
107999,Dragon ball Z 04 Lord Slug,Animation|Children
95965,Dragon Ball Z Bardock - The Father of Goku,Action|Adventure|Animation
107953,Dragon Ball Z Battle of Gods,Action|Animation|Fantasy|IMAX
95780,Dragon Ball Z Bio-Broly,Action|Adventure|Animation
95519,Dragon Ball Z Bojack Unbound,Action|Adventure|Animation|Fantasy
95499,Dragon Ball Z Broly - The Legendary Super Saiyan,Action|Adventure|Animation
95771,Dragon Ball Z Broly Second Coming,Action|Adventure|Animation
95475,Dragon Ball Z Cooler's Revenge,Action|Adventure|Animation
80083,Dragon Ball Z Dead Zone,Action|Adventure|Animation|Fantasy|Sci-Fi
137859,Dragon Ball Z Gaiden The Plot to Destroy the Saiyans,Action|Adventure|Animation
137863,Dragon Ball Z Resurrection of F,Action|Adventure|Animation|Fantasy
95497,Dragon Ball Z Super Android 13!,Action|Adventure|Animation
96004,Dragon Ball Z The History of Trunks,Action|Adventure|Animation
95182,Dragon Ball Z the Movie The Tree of Might,Action|Adventure|Animation|Sci-Fi
95165,Dragon Ball Z the Movie The World's Strongest,Action|Adventure|Animation|Sci-Fi|Thriller
95473,Dragon Ball Z The Return of Cooler,Action|Adventure|Animation
134775,Dragon Blade,Action|Adventure|Drama
6095,Dragon Lord,Action
8461,Dragon Seed,Drama|War
5055,Dragon The Bruce Lee Story,Action|Drama
5127,Dragonfly,Drama|Fantasy|Mystery|Romance|Thriller
653,Dragonheart,Action|Adventure|Fantasy
117646,Dragonheart 2 A New Beginning,Action|Adventure|Comedy|Drama|Fantasy|Thriller
128842,Dragonheart 3 The Sorcerer's Curse,Action|Adventure|Fantasy
146662,Dragons Gift of the Night Fury,Adventure|Animation|Comedy
5039,Dragonslayer,Action|Adventure|Fantasy
56869,Drained,Comedy
4584,Dream a Little Dream,Comedy|Drama|Romance
1902,Dream for an Insomniac,Drama|Romance
74226,Dream of Light,Documentary|Drama
6250,Dreamcatcher,Drama|Horror|Sci-Fi|Thriller
39307,Dreamer Inspired by a True Story,Children|Drama
49824,Dreamgirls,Drama|Musical
3770,Dreamscape,Horror|Sci-Fi|Thriller
96737,Dredd,Action|Sci-Fi
4932,Dressed to Kill,Mystery|Thriller
108601,Drift,Drama
58655,Drillbit Taylor,Comedy
103801,Drinking Buddies,Comedy|Drama|Romance
88129,Drive,Crime|Drama|Film-Noir|Thriller
84942,Drive Angry,Action|Fantasy|Thriller
116419,Drive Hard,Action|Comedy|Crime
2888,Drive Me Crazy,Comedy|Romance
4265,Driven,Action|Thriller
1962,Driving Miss Daisy,Drama
1126,Drop Dead Fred,Comedy|Fantasy
2718,Drop Dead Gorgeous,Comedy
227,Drop Zone,Action|Thriller
4500,Drowning by Numbers,Comedy|Drama
3324,Drowning Mona,Comedy
3019,Drugstore Cowboy,Crime|Drama
5941,Drumline,Comedy|Drama|Musical|Romance
2924,Drunken Master,Action|Comedy
1119,Drunks,Drama
134849,Duck Amuck,Animation|Children|Comedy
1256,Duck Soup,Comedy|Musical|War
7894,DuckYou Sucker ,Action|Western
4015,Dude Where's My Car,Comedy|Sci-Fi
2828,Dudley Do-Right,Children|Comedy
81537,Due Date,Comedy
26242,Duel,Action|Mystery|Thriller
3792,Duel in the Sun,Drama|Romance|Western
3901,Duets,Comedy|Drama
35015,Duma,Adventure|Drama
231,Dumb & Dumber,Adventure|Comedy
116977,Dumb and Dumber To,Comedy
6482,Dumb and Dumberer When Harry Met Lloyd,Comedy
1029,Dumbo,Animation|Children|Drama|Musical
6710,Dummy,Comedy|Drama|Romance
2021,Dune,Adventure|Sci-Fi
7842,Dune,Drama|Fantasy|Sci-Fi
3997,Dungeons & Dragons Wrath of the Dragon God,Action|Adventure|Comedy|Fantasy
174055,Dunkirk,Action|Drama|Thriller|War
87,Dunston Checks In,Children|Comedy
6763,Duplex,Comedy|Crime
67193,Duplicity,Crime|Romance|Thriller
6691,Dust,Drama|Western
26726,Dutch,Comedy
118248,Dying of the Light,Drama|Thriller
3436,Dying Young,Drama|Romance
92494,Dylan Moran Monster,Comedy|Documentary
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi
62081,Eagle Eye,Action|Crime|Thriller|IMAX
68522,Earth,Documentary
4587,Earth Girls Are Easy,Comedy|Musical|Sci-Fi
2665,Earth vs. the Flying Saucers,Sci-Fi
72714,Earthlings,Documentary
2535,Earthquake,Action|Drama|Thriller
65359,Earthsea,Adventure|Drama|Fantasy
3538,East is East,Comedy
949,East of Eden,Drama
